mbid,artist_lastfm,country_lastfm,listeners_lastfm,scrobbles_lastfm
fc05e5f2-680a-4d72-ac41-0d3325dae5b0,Platinum Blonde,Canada; United States,13674,123880
8b8985eb-f71f-4229-9f11-171a7aac98c1,Project Pat,United States,251039,2404752
cbb5f92c-b4a3-4804-b57d-e14d2c0f95f5,Quicksilver Messenger Service,United States,184150,1684077
9943ae46-9fe3-4e01-91db-b27179ccf831,Racer X,United States,63530,1768569
007bf6ea-117d-49aa-8981-67fc4fda19eb,Rainhard Fendrich,Austria; Germany,49927,502997
726dc076-e114-4bac-811e-54d6b467ff82,Ray Peterson,United States,54828,210814
7e00c640-fa26-4c83-bdac-ef7a1ecd863a,Rico Love,United States,32908,179800
9cf4d017-4b2e-4d37-ba84-4a0d1a494ad9,Robert Knight,United States,21972,77533
2e9e18da-81f6-412e-ac7c-492e779e0781,Roberto Leal,Brazil; Portugal,3159,23548
900fb180-4427-4e56-a99f-84adb74bd3bd,Rokia Traoré,Mali,115212,1112783
1c64c82e-5d93-42b3-a443-5ddc529083a2,Sailcat,United States,4547,13514
d8d3e7de-793e-49fa-8bb8-6bc732d4c8aa,Shankar-Ehsaan-Loy,India,42794,387926
d89de379-665d-425c-b2e9-41b95d1edb36,Silverstein,Canada,713557,29968310
1ac2e44d-7ba5-4917-8345-f4becc40c0fe,Sinking Ships,United States,54480,1768452
c0d35199-d7a8-4d13-bf8f-8997934a0a4c,Smile Empty Soul,United States,471759,6935071
89453d7b-e871-4658-9f57-c33f3cf11eab,Starpoint,United States,22949,110556
88b0ef74-9da8-4998-8e3b-70687575588c,Steve Perry,United States,200781,1203204
4ca783b7-5bf7-4348-b494-46680660050f,Stone Sour,United States,1531245,47049006
3a13b4b9-00cf-4b4c-bc6b-8101190d3c8c,Subhumans,United Kingdom,99135,1829271
8b605782-3a16-4ab9-ba28-e0c30ccbc89e,The Barden Bellas,,108747,1756935
3fb60f81-261d-411b-8cb2-45e2c077fe1d,The Castaways,,102589,585497
4bc09c51-5d42-4c93-9ba6-8cc21a0edb8d,Them Crooked Vultures,,662466,15252953
b8549efe-f4fd-4dc0-8ef1-226e9c400233,The Monkees,,859229,8700450
48461bda-7e92-46f3-aab4-f5cfb787b376,The Outhere Brothers,,96354,360072
dff87a49-88bd-44cd-b9e3-a8c51c07e5b7,The Peanut Butter Conspiracy,United States,17300,165091
70372543-ccc7-4997-a6ed-6ca099c1b4cb,The Records,United Kingdom,25947,174136
a46b081a-99db-4a8e-87f1-9cd57642dfee,The Tams,,37436,152120
f26a0e1e-13c8-4f35-9a86-11a570b405fc,The Wilkinsons,Canada,6815,65451
25fdd039-edad-466e-b150-d7405c4da995,Thomas Schumacher,,83347,414398
06283af0-f4c4-4f6c-9f88-6f5383f702f2,Three Weird Sisters,,3936,57369
a043cfa6-6e87-4975-ac27-5005bdfa7afb,Tiger Army,,194564,6894077
4539725e-dd02-446c-8ff5-ce8c4235422b,Titi Robin,France,8318,68406
ea524cc6-191a-4c05-ab88-3bb5c0880ca5,Tony Allen,,154933,1175970
43a90725-7432-4f08-baa6-4c939d6f69a9,Udit Narayan,India,43309,260103
7741506a-d2dc-4863-85b4-3f3b8a549616,Ultimate Spinach,,56751,570502
770b04ac-7075-4a39-ab37-dd2885b21e2f,Urban Dance Squad,Netherlands,62245,756280
9aa0d535-3efe-468c-afda-43bd17d44641,Warrant,,472497,4399935
ceffb5a4-5521-4cdb-ad76-c63efd1eb669,Whistle,,16369,45990
a6c938ac-e3bc-43e9-a038-7b5a4979a9a0,Wild Blue,,617,5695
7ec82933-b4be-4821-8ef7-3216db6a35c5,Xavier Cugat,,81872,549133
5a366712-77b1-4a3e-861e-0697c5a8af7b,6L6,,577,3590
6c1f5dc3-5de2-45ba-862a-fb066588f6bc,Abhinanda,Sweden,9177,190943
4ae3c166-83c8-41c1-beb7-d0b0941b1108,Alpha Team,Serbia; United States,3695,17594
f6acd23a-56fd-439e-a69a-99af379d4411,American Hi-Fi,United States,446994,5311127
c502a882-ea55-4bdf-b6e0-a95330e14682,Aqua Timez,Japan,72144,3260135
57f421fc-a6a9-4b84-b7b5-5d6cd9230be2,Arkham Witch,United Kingdom,3356,106373
79c5547a-e098-495c-8dac-7e99546aa46b,Asha Bhosle,Bangladesh; India,70366,465415
c7d35b71-961e-4713-b65d-35a98591204a,Asher Roth,United States,705380,7058647
4bdf5509-9277-4c73-a007-9744c85eb4e9,Barbatos,El Salvador; Japan,5364,190932
db8fad3a-e131-47a1-8782-c2ee93708cdd,Bebe Rexha,Albania; United States,375102,8556026
91ef3a34-f20a-474b-970a-c41efc834215,Bebeto,Brazil,25157,144761
a21318db-f228-4a4d-8bce-6947a62985a5,Bill Frisell,United States,174505,2817401
619e1ba4-3e23-4a6c-8c18-4b49b398e22c,Bing & Ruth,United States,74974,736210
9941a936-196a-4a62-ae53-a69cbc33f20e,Black Flag,United States,592223,18234080
a5506a17-55fa-4a40-a715-19f0df504087,Blasfemia,Chile; Colombia; Ecuador; Germany; Honduras; Poland,1118,12492
10fb74b7-dfd0-4e75-b71b-cf2072f70ff8,Bost & Bim,France,1477,12450
01e60eba-52df-4694-8f09-39f43abe54e9,Brandy,United States,859521,10106683
d365d7ff-f7a1-469e-bf16-ac8caf2fef32,British Lions,United Kingdom,1512,7685
803945e7-ebe5-4240-b82d-1754a338b7f8,Cab Calloway & His Orchestra,,23650,147753
320b4732-22ab-41f8-b566-b05bd4ede17f,Cal Smith,Canada; United States,15819,91819
5849fa32-0283-4204-9d1b-507cfaf9d4a2,Champion Jack Dupree,United States,68527,398400
5f17e9fa-b437-4cc3-9f6a-1f7eaf3e3563,City Boy,United Kingdom,18285,151324
b4ac7833-73fc-4d72-a7f0-d9de80554b55,Company B,Cuba; United States,24507,100798
eff6bb53-849d-44d3-b5cd-8d6e07891796,Country Joe McDonald,United States; Vietnam,34996,158557
b5404b0a-2f16-4926-ac87-a7af655ec54e,Crush 40,Japan; United States,31195,980938
3ae70f76-ea53-4cc5-906e-d47a384202a1,Darius Rucker,United States,424661,3737358
af953ba2-283b-41ef-93bc-b4cfc5feeebc,Darlene Love,Australia; Germany; Netherlands; Russia; United States,332397,1638543
6dd17597-10fc-49e1-bb5a-cb889534e43c,David Soul,Japan; United Kingdom; United States,48387,215702
562ff334-c34f-45b0-a519-e5d171482df2,Death Angel,United States,166475,4409050
41ba646f-120c-4518-bdd7-d8379aae9326,Debra Laws,,11242,57236
09ade3bd-b110-4277-b923-7dc32e6a3f92,Dokken,United States,282260,4127640
cf3ea6e9-c856-4737-a988-6b64cc9f2bf2,Eddie Kendricks,United States,163335,756859
fe2f2333-148c-4900-82b7-5d0cf4ea1206,Elskavon,United States,14561,90333
35ef61ca-43db-4772-ba27-0489e9ebcb69,Emmylou Harris,United States,429692,5481327
6e64cbfa-1a60-450e-81f4-c044c868ab24,Ensiferum,Finland,399314,31160214
56c88f6b-8b8a-4aa2-98ff-28506a5b201a,Exmortem,Denmark,6147,100134
a7290418-82e2-4016-abf4-3fd3e7db926f,Fatback Band,United States,139990,752410
0bd6eefd-a108-496b-86f7-af5892e81397,Fire Inc.,United States,15000,130834
18577c9b-63f0-4141-9818-e3feacd54553,Frozen Ghost,Canada; South Africa,5948,59889
2bc3d11f-58fe-4adb-bfd9-6d316973005a,Further Seems Forever,United States,228345,3762534
f2903be0-79a7-4334-8cc5-e45309482a97,George Jones,United States,324781,3200069
bd013a43-a262-4658-a372-b75ddba236b4,George McCrae,Australia; Canada; France; Sweden; United Kingdom; United States,169405,685642
0d2829bf-2c71-4cc4-86b1-211f022bf490,Gerardo Reyes,Mexico; Spain,5361,35056
ec528bd9-40c1-4ccc-b62f-2acb7aa9f561,Gianni Ferrio,Italy,25936,183280
400ca3c1-d6b8-4870-83c0-ddf4c23f5a86,Grupo Galé,Colombia,9350,58294
40b7efb7-1268-4a80-b354-600afdcbe9e2,Hatebreed,United States,500478,23370020
9fa51e3e-4f52-4d98-87d2-872e7584fb8c,I-Roy,Jamaica,82732,512502
b94867f2-ca89-4939-9e30-fd41248ca98a,Jadon Lavik,,31781,322633
a2accb58-6099-4cb5-a3c8-f6332f364db5,James,United Kingdom,636529,10685532
fa05d230-bc04-4079-841f-85a6a545f2c8,Jawad Ahmad,Pakistan,5363,29255
455911db-b472-4702-bf0d-ae4f87c922bd,Jesse Winchester,Canada; United States,29945,219193
f0686b3e-0bdf-4bf8-8ab1-7d61e7a4074b,Jimmy Davis & Junction,United States,359,5116
497acfd9-091f-4405-a603-0623d099cc1d,Jimmy McCracklin,United States,26274,116801
2f43e416-f1bf-4f04-8853-a0019aa12441,Joe Pass,United States,165917,1973280
bb25e0ba-fd11-4d2a-8ec3-f5674f67c874,Joe Tex,United States,268550,1265668
15f81fb7-9fb1-4f7e-8237-e2c44b7d0646,Joey Scarbury,United States,29962,130887
aaa9ddcf-0257-4e0a-ba4c-15993c8c0015,John Handy,United States,9161,36336
5d8cd98d-0572-4fe8-8771-84b4eb9bf510,John Michael Talbot,United States,14059,215255
3b14b1a7-2235-4fcf-a718-383beb79e856,Johnny Thunders,United States,151519,1768005
abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,United States,1692534,27519000
6c013efb-e919-4044-9e99-ef583c97f335,Julianne Hough,United States,115151,677880
d1393ecb-431b-4fde-a6ea-d769f2f040cb,Kacey Musgraves,United States,271339,8715393
f84d6419-254e-4f80-9449-ee1f184354dd,Kaisa,Germany,10546,342092
7379ad7c-8973-446d-9d9b-c18e91d7437a,Kayak,China; Netherlands; Russia,27875,499754
b3f8b449-af84-4766-bced-ff9aa6ba6f2b,Kenny Wheeler,Canada; United States,24910,197784
720f054b-8111-425a-9d76-37bcf35b0da1,Kindred Spirits,Sweden,2965,15661
3c0e364e-54e2-48d7-b0f1-04688ad91936,Konkhra,Denmark,11005,227806
917976a6-75b1-46af-b57b-71f13de20422,Laura Branigan,United States,385137,2495587
68ec5569-a54f-40d2-ab18-4ac69609984f,Lichtenfels,Germany,20692,124451
34cdf83c-0ba8-4411-814f-c3ef44588521,Liza Minnelli,United States,129588,1109025
a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,LL Cool J,United States,746795,5879989
21685b15-3074-446e-aa1d-ff7157014f53,Lucinda Williams,United States,411547,5857741
90270118-8ed0-4446-bf97-8a09b3f9e8f3,Luis Miguel,Mexico; Puerto Rico; Spain,242039,4496271
dd91eb4b-6d08-4c14-9eb2-197a02a35f6c,Manchester Orchestra,Georgia; United States,657365,21045715
18bb91f6-1728-4a32-ac8b-2842e0e63a1b,Maoli,,5186,50877
6ce22798-7801-4bda-95e0-03169745f5e4,Marcie Blane,United States,14913,56434
64cdc08f-ba6f-41fe-94be-452dc6d5108e,Marcy Playground,United States,640746,5024366
24e2bb07-b2b9-4376-860d-352851ef13f4,Marie Laforêt,France,93666,874448
ffd22b66-ef54-41e7-9993-635e4392755b,Mark Lindsay,France; Germany; Poland; United Kingdom; United States,14354,54258
5bdef096-dbc4-45a9-9e87-870969fe0d08,Mark O'Connor,United States,26039,186236
186edc09-db32-4d4f-ba71-eed418630c83,Martin Denny,United States,111512,1266628
89c3ee86-abd3-4fc8-872d-39d260ea8b1c,Michael Chapman,United Kingdom,33235,337140
af7c27c0-d1ef-4113-bbd6-63e97963f434,Morton Feldman,United States,91166,948512
a45071c0-1805-4ec6-83c4-e3f62e2916b1,Nicolette Larson,United States,49475,291421
285983b0-0eb4-4dc5-9db3-10d82409bc1e,One Less Reason,,147155,1751778
66980f96-2716-48e6-88c2-cbbb81b8e888,Parmalee,,42365,374160
79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,Pentatonix,United States,361371,8616698
af18a9bc-e4ab-4068-9489-b64e8186fcf1,Pete Seeger,United States,167643,1832120
1ebf9719-2ab5-40bc-aea8-c8bc162ec5fd,Phanatik,,3944,25314
b5ff6473-47d4-4681-9d52-1eea86e910d2,Phanatik,,3944,25314
f4d5cc07-3bc9-4836-9b15-88a08359bc63,P!nk,United States,2495211,68613195
169153fd-ba80-401a-8ccd-2825efaf9155,Ray Barretto,Puerto Rico; United States,144442,992920
78bb7e34-0e7f-4103-b180-5274d11e50da,Rebbie Jackson,United States,15456,81385
42884e27-dfb8-453d-990f-2ffd90bc2d1a,Refused,Sweden,444920,12442478
8a701db6-1180-4bfb-bd69-417614406212,Ronnie Hawkins,Canada; Spain,18350,82700
ed4b5a48-2182-40fa-a2c5-dbac5c3035fc,Royal House,United States,10708,33157
a41ba687-a775-4d65-80e8-2b47ff7f0100,Rudimentary Peni,United Kingdom,31792,2418138
f23d00be-5619-43aa-a9b0-b32b73e5ba4f,Septicflesh,Greece,120273,8405109
f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,United States,2493508,39079490
410e7fd3-b865-4fa0-bb18-1b7fd53382ca,Solange,United States,673780,14237396
dd39db33-1dbd-4dba-bb5b-a2170847d878,Southwest F.O.B.,,1600,10355
b4f41571-edfa-4f98-b850-fc765f53feb3,Stein Ingebrigtsen,Norway,2316,11629
bcd6af9f-afa8-43fd-b1be-acbbbb2f7dc7,Stephen Sondheim,United States,106062,2960584
c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,Ireland,2276320,57877200
cf9f12c2-e2fb-4247-9c85-a68e4825badb,The Cutlass Dance Band,Ghana,4679,16967
748ec8db-4b7c-4f39-bc4b-aa5eb7ae9be7,The Dreadnoughts,,63265,1976946
f2c0db29-f631-4212-8c4c-f419c2e91b07,The Duprees,,34480,151577
b2c84b21-c77d-4e63-ac00-98fa3ca20eeb,The Fendermen,,11905,44481
178dbef0-eb15-407a-beb8-1c70b1fd1b97,The Five Satins,,155897,578925
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,,2015445,29148734
52ec4b88-d05b-48a0-8191-98d005fccbb3,The Real Group,Sweden,49708,565956
99262e60-c433-4594-8046-b05ced754a25,The Rondels,,1807,5637
34e56f20-ddda-48c9-a4bb-6bb12df57de0,The Style Council,United Kingdom,258937,3007475
087665ab-febd-42a0-a6df-a020cc019025,The Untamed Youth,,6619,27693
03a5091e-1dd6-4034-a587-49815cc4a220,Tommy Boyce,,2385,8491
fedaeb4c-f0aa-4a25-b62d-e0a227d982df,Trifonic,,136858,2156940
9b71c496-e482-44d6-9c4d-c50c5baf55ed,Trio Ternura,Brazil,5117,26223
6ae8c8fe-143b-4386-882e-eb23a331f318,TRUSTcompany,United States,323402,4460743
dcc3cd92-cc0a-43a6-ad89-5261d402bc11,Unholy,Finland,12639,268908
8986a775-7c7b-4b1c-b9df-316fe339e3cd,Vanusa,Brazil,7742,61158
550fbe01-42e9-4006-bcd0-6a1854dceb8f,Wanda Jackson,,294359,2796481
f151f9fe-93ab-402f-9a15-f3d2726a50a1,Wayne Fontana & The Mindbenders,United Kingdom,44947,181426
6fe07aa5-fec0-4eca-a456-f29bff451b04,Weezer,,3050491,106853548
b83b1cc7-38ea-4a6c-bd87-9853f0034fab,We Have Band,,254582,3326471
e840a9e5-4b73-486a-a47d-790d5096dd1f,What So Not,Australia,216356,2001964
a81259a0-a2f5-464b-866e-71220f2739f1,ZZ Top,,1418144,27205116
bfb69118-86f5-413d-affd-f12399819a55,Adam Pascal,,38807,383493
c0252a1b-0133-46bb-8c4f-cade46349ec3,Alestorm,Scotland; United Kingdom,274236,13598253
d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,United States,702476,9022577
a6d3a1bf-ee78-4a6d-96b3-1bd9769128c4,Andy Kim,Canada,36684,165954
0d6e57aa-f495-460e-a27a-0d6677070914,Ann-Margret,Sweden,34016,199465
ae32393f-b7db-479b-8728-8ea28c1edb16,Bad Boys Blue,Germany,145388,1757216
9d63e93e-70fe-44e9-a198-f58cf806ad3c,Banda Los Recoditos,Mexico,51359,361848
471f35c4-5641-4f98-9108-afb841af5692,Bebe & Cece Winans,Israel,49172,427568
309c62ba-7a22-4277-9f67-4a162526d18a,Beck,United States,2918241,102281190
7dfd4a6f-5a28-4926-a8e3-4f532f813a7b,Beny Moré,Cuba; Spain,90086,502688
72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,United States,2662912,154776081
0f718079-e5ea-4cfb-b512-b2d04da66901,BUMP OF CHICKEN,Japan,101893,8810047
18d18849-fd22-4720-9ae4-5bc3ce39f93d,Cajmere,United States,36999,144375
a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,Cannonball Adderley,United States,478795,4560271
193be292-62ab-4402-ae5b-bd66e3e7b5a0,Carmen Linares,Spain,48457,195960
a0b56eaf-268b-4301-a27c-e7a693223b85,Charlie Dore,United Kingdom,9603,37379
83639534-95e6-4094-9e6c-81b01f17bc79,Charly Lownoise & Mental Theo,Netherlands,62006,547793
699067a0-ae8c-45fc-82c1-6227d91f9bb4,Chico Hamilton,Brazil; United States,83187,387079
e422a9d4-c5bf-4ae9-a42c-7210f1e7d32a,Chris Christian,,1764,16985
152cfd61-07f8-4559-a64c-a93201a91418,Count Basic,Austria,158072,1003785
0aed69f3-585a-424b-ada2-df6b47137ea5,Cyndi Thomson,United States,13824,96827
9ab19acf-06d9-4c92-bd5a-8c945488d45b,D12,United States,1217647,9500807
47f94b87-c184-4a9a-9f17-7c4e7e5abeff,D-A-D,Denmark,112534,2749670
93df1072-9d44-4aaf-a46d-ba53a097b287,Danny & The Juniors,United States,120938,489933
c07a8ae5-3322-482f-9bfe-27448a2cf593,Dave Van Ronk,United States,100273,973914
2e885bfb-1f59-49cf-8d51-e743445e1b48,Del Shannon,United States,389134,2636134
4b6d948c-372d-44e0-ba09-a649cc0e5c76,Deodato,Brazil,127878,773493
176aaeef-eeb5-40e0-81a1-ad05fb71d2ce,Deryl Dodd,,14330,99283
685c472f-9abf-4490-a845-6aa13b0922af,Don & Juan,Brazil; United States,11650,41226
fa19ee38-c2a9-4ed1-9b24-a18100cf9db3,Don McLean,United States,736114,5823178
0fb711af-c7ba-4bdc-b0b6-b8495fc0a590,Dwight Yoakam,United States,241371,2940849
15544dfe-4fe2-4505-b210-5a86ed4059a1,El Fary,Norway; Spain,14751,77254
8a338e06-d182-46f2-bd16-30a09bc840ba,Elvis Costello,United Kingdom,979766,18103106
a619471e-ee2f-430f-b57b-262f94457559,Elza Soares,Brazil,159550,1977895
d5ef76d8-e91e-4499-803e-3143813b04e5,Esquirols,Spain,787,8121
d614b0ad-fe3a-4927-b413-48cb831a814b,Frou Frou,United Kingdom,977763,16220375
76d09b48-1769-402c-aa70-393385318bcb,Funkallisto,Italy,2582,8815
f49ab1b8-a798-4cee-a161-a4719a928e31,Gay Witch Abortion,,3240,43155
b4926286-c81d-442f-bbfd-ecec36d17a5d,Geneva Jacuzzi,United States,50623,741740
6d20767f-d03c-489e-b97c-70236576ef4e,Gwen Verdon,,4687,19975
00749948-ae87-4856-b3e8-fd73187f8053,Heart Attack,France; Greece; Poland; United States,8975,65890
b57e1e17-3b77-4958-b9d0-b2a58d7d2dfd,Hi-C,,12469,63707
7a1eb805-2242-4daa-bd90-c1ed350e2e48,Insane Clown Posse,Norway; United States,274012,7347358
7d623f63-56d0-4c44-915f-7aefc30301f9,Jan Johansson,Sweden,92461,2284286
f57c02dd-2772-4be4-a824-71aa1974df5f,Jay Ferguson,United States,18289,84306
0bdaf0a6-3f65-4ea0-ab0d-86c08ff35b94,J Boog,United States,53971,492542
1170186b-872f-4925-9cb0-f22da04e4d2e,Jeff Bates,,22797,146274
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,Puerto Rico; Spain; United States,2099109,34638806
11a239d1-a18e-42e7-bf92-d30c763ce7fe,Joe Hinton,,3996,12193
6c29aa61-e85b-48dd-9306-e74b295a5967,Joey Lawrence,United States,3125,21541
47e4eef9-8ac8-4f25-9da5-d15414228718,Joey McIntyre,United States,28532,214174
c70d12a2-24fe-4f83-a6e6-57d84f8efb51,Johannes Brahms,Germany,829230,8709682
31f6eb53-f467-4f5a-a157-dc1ea39d0ba5,Joy Williams,United States,185063,1178472
779d1126-e48c-43f2-8b51-005f3b116d7e,Kelsea Ballerini,United States,73243,930741
a9859125-d2c2-498e-a20b-b98dff2957a4,Kingdom Come,Germany; United States,112272,1817375
fc4568b6-cbe3-4a3d-8409-28510c19e3e2,KRS-One,United States,511883,5629723
433e715e-1eac-47e6-815f-93797cfab7aa,Lasse Stefanz,Sweden,18783,358808
bb0a1e95-9444-4a05-a1bb-22b8d7ed7844,Laura Nyro,United States,118033,1430700
f9fc2ea9-19bc-4836-a564-d75926188b96,Leoncie,Iceland,768,8327
60584cf9-69a4-48e8-929a-935e7f8d74b3,Le Youth,United States,195000,1210816
531643e6-b3ba-4c7f-9d0d-f2831dc42317,Little Eva,United States,176486,701710
86547248-6f52-421f-a1bf-a58afde87399,Magrudergrind,United States,53311,3195495
e974b781-bfb9-43df-b1b6-565baf9768b0,Marc Antoine,Canada; France; Spain,99526,854343
1560a7c0-ac1a-47c0-a293-c35d1506063c,Maze,Australia; Bulgaria; China; Cyprus; Israel; Italy; Japan; Netherlands; South Korea; United Kingdom; United States,99195,539588
f5025cc3-791c-46d1-8a6e-cbb50300a0f0,McKinley Mitchell,United States,5464,19037
9c2dcb84-4327-4010-b1e4-cd2c5cd0f2ef,Merrilee Rush,United States,17429,78719
1f8e4ffd-b81b-4d10-91f4-461585bf9d16,Midnight Juggernauts,Australia,409279,6189292
3e7d3eac-7789-493f-940d-8a4b8c14e72b,Miri Ben-Ari,Israel,19755,196409
cd882dbf-4230-419c-9349-9618a127b73f,New York Ska-Jazz Ensemble,United States,64091,1056107
cb0554f9-99ac-44f8-a836-0cfdd4b063fb,Nolan Chance,United States,2101,6014
0b534406-23e2-48fe-a7ad-44d4d367a4be,One King Down,United States,12876,159743
0d6502b6-dd25-407a-b6ab-f0b1b596861e,Oscar the Grouch,,3321,12512
a0bde59a-3ef4-4f81-8b2e-49e15f18f162,Pascal Dusapin,France,1516,22472
df555225-0856-4cd9-ae46-b4734ee1418d,Phil Woods,United States,78554,297698
ab7b5fd5-0c90-4a31-a4f1-220d298c8167,Pigmeat Markham,,9784,28667
c0b2fb00-4fe2-487f-a82b-239be67597e0,R.B. Greaves,Guyana; United States,22671,82373
3896a59d-3058-4797-94b7-864bc58ccd98,Roger Daltrey,United Kingdom,86590,470796
a3911c6f-3109-4c1c-960a-dce57b24defc,Ronnie McDowell,United States,5539,73859
50b3ef68-29c1-42ec-92d5-90e0f40fdf7f,Ronny Jordan,Jordan; United Kingdom,143433,978264
194ebc6c-f088-4267-a449-f01e8608a144,Sanctus Real,United States,173133,2449679
e6dbe57d-74cf-4f6e-9e16-ed6cce18baef,Sara Watkins,United States,66169,454139
05539fb8-b7a5-4012-97a9-5e27ddc031fb,Sir Mix-A-Lot,United States,383379,1633885
43685b8a-b15f-4d76-9c95-625be480e58c,Sretenye,Ukraine,537,4211
ec863030-7c13-45a3-a025-a69195d3a020,Steve Earle,Ireland; United States,441643,5602193
6f0d1ab4-a0b8-4d59-acda-5fe3b63058f0,Steve Morse,United States,80006,668676
73a2621e-e612-4ee9-a4fe-87fa29d6461a,Sunshine Anderson,United States,77709,347643
7b05d6fe-91e8-4cb9-a401-2a13b1578716,Susumu Yokota,Japan; Poland,189634,3285617
0e9d0de0-db26-4204-b141-3fe2ddb06ea4,Teenage Bad Girl,France,182837,1613663
da9dca47-f4b8-4389-b5ed-350e1bdf2641,The Blue Diamonds,,6620,31152
90b5813d-fbd7-4539-89d5-034094f64a2e,The Chills,New Zealand,97579,1259502
f6794ca6-cbd2-4e3d-a860-85a5ce8c6dbe,The Dells,,124928,555826
6be2ae8a-7748-4a37-96f8-521543127bb9,The Fantastic Johnny C,United States,6565,23989
f517302c-0fa4-49f6-a431-76db7016a07f,The Formations,,3892,13384
e78cc47f-9b89-4ef7-86f8-8f9df4f9dac9,The Gun Club,,182838,3347043
bfcb6630-9b31-4e63-b11f-7b0363be72b5,The Lumineers,United States,1108338,26882543
49acf383-4742-47e8-b2de-ee62902ddfc9,The Sherrys,,2944,9789
b3edafa8-0a78-40b9-9404-c6fc1920d2be,The Stylistics,,223134,1520486
e5180390-dacf-49fb-a4ad-68af9ca7bb13,The Tubes,,92616,631099
b2cc8903-0077-4bef-8454-ac5cef53d126,The Ventures,,335065,4296748
09b6c6d0-9709-4903-a1fe-c16e27909b44,The Whites,,77571,245165
92a42e82-b36f-4308-82c1-68bad2e03c89,Third Eye Blind,,1170970,25292554
8f4be405-84d5-4cac-bdf9-bf02d9e04962,Tim Hardin,,143441,1174022
3fa17b15-b8d1-46c4-a0e3-6e0f2a064a1d,TM Juke,United Kingdom,207846,1831605
8484e4ab-b6b5-4326-b837-72eb72c9e8a4,TobyMac,,245745,4569486
dc4dd336-2299-4d7d-9514-b4f2cd8d0297,Toni Childs,,22460,192939
71e67fb6-446a-4d31-ae1b-458c69a25f6d,Tracey Dey,,3204,10872
3efb0a5a-de06-4cc2-aae7-48f3a6eac040,V8,Argentina,6147,108270
103b58fb-26ef-4c66-9b48-6eda02763fc8,Vandenberg,Netherlands,17355,197149
7611b7f3-d53f-497d-9068-167261eaf73e,Vito & The Salutations,,3985,12976
2379937f-6e0d-46a2-b8ff-633fafd72002,Wayne Shorter,,365291,3206207
7f2a8098-50e3-451c-8696-c5d9f64f4762,Wire,,469951,14173042
fc9d0b71-d338-43bc-b2b1-f3f6d8f75b99,3LW,United States,127927,634618
90967f7a-dccf-43f8-a212-e84b34e24a7d,999,United Kingdom,101513,1104143
1079b087-a5b3-4a07-abbc-88043ceda334,Alesana,United States,514390,18955688
ecc5f6c1-9553-4a3d-bf39-fb805f695d6d,Alfredo Zitarrosa,Argentina; Australia; Spain; Uruguay,26823,306650
95b68547-6579-4bad-a8af-9e44d3bdb47d,Area 42,,2682,10996
2bfe4c84-c223-4671-a67b-a7d40fef20a3,Ashbury Heights,Sweden,46633,2626838
9e09baff-eef6-447e-a515-cfc56f18595b,Babul Supriyo,India,2683,11236
815fc2fe-4ec7-4a9a-995a-3a7f5d64eb17,Benny Goodman Trio,,17262,80407
b6d381bb-3642-455c-ab73-125ba1259b71,Bill Doggett,United States,27799,117524
e124f25b-c73f-4745-8a08-a94c274315ef,Billy Bland,,5819,20115
ee287f2c-b209-4edf-acbd-c2fa23e8da40,Blue Mitchell,United States,81439,506972
316a2ab2-1863-472a-b9d7-223b2d07a6d0,Blues Image,United States,50103,193810
3f1ccfd1-fb11-4aef-acdc-60bd8c38f99f,Bobby Konders,United States,7659,26666
13953e5b-457a-4d88-bcbf-e59cc03720e5,Bobby Pinson,,4834,48711
0f0da09c-3940-4cb5-879f-4cea28907810,Bonnie Raitt,United States,447930,4216695
7badd4c2-4462-46b6-bd42-4ffdc7a462c7,Bride,Australia; Russia; United States,18369,325003
27acebf2-5440-42a7-9db6-19ad2c9dea38,Bronski Beat,Scotland; United Kingdom,348638,2577172
5bc8a04e-e68e-4775-bd1e-6a5f1d761f80,Carlos Puebla,Cuba; Mexico,38452,225177
